"item1_1_player","item2_1_player","item3_1_player","item4_1_player","item5_1_player","item6_1_player","item7_1_player"
"Frost Queen's Claim","Rabadon's Deathcap","Doran's Ring","Ionian Boots of Lucidity","Morellonomicon","void","Farsight Alteration"
"Doran's Ring","Doran's Ring","Luden's Echo","Ionian Boots of Lucidity","Rod of Ages","Amplifying Tome","Farsight Alteration"
"Morellonomicon","Total Biscuit of Rejuvenation","Ionian Boots of Lucidity","Blasting Wand","Amplifying Tome","Doran's Ring","Warding Totem (Trinket)"
"Sightstone","Frost Queen's Claim","Locket of the Iron Solari","Boots of Mobility","Chalice of Harmony","Faerie Charm","Oracle Alteration"
"Frost Queen's Claim","Rabadon's Deathcap","Doran's Ring","Aether Wisp","Ionian Boots of Lucidity","void","Farsight Alteration"
"Luden's Echo","Liandry's Torment","Frost Queen's Claim","Rabadon's Deathcap","Iceborn Gauntlet","Enchantment: Distortion","Farsight Alteration"
"Doran's Ring","Morellonomicon","Blasting Wand","Boots of Speed","Amplifying Tome","void","Warding Totem (Trinket)"
"Lich Bane","Rabadon's Deathcap","Sorcerer's Shoes","void","Athene's Unholy Grail","Void Staff","Warding Totem (Trinket)"
"Doran's Ring","Void Staff","Rod of Ages","Ionian Boots of Lucidity","Luden's Echo","Amplifying Tome","Farsight Alteration"
"Frost Queen's Claim","Ruby Sightstone","Zeke's Harbinger","Enchantment: Alacrity","Rabadon's Deathcap","Needlessly Large Rod","Oracle Alteration"
"Amplifying Tome","Frost Queen's Claim","Sightstone","Needlessly Large Rod","Enchantment: Captain","Needlessly Large Rod","Farsight Alteration"
"Frost Queen's Claim","Rabadon's Deathcap","Athene's Unholy Grail","Doran's Ring","Ionian Boots of Lucidity","Blasting Wand","Warding Totem (Trinket)"
"Lich Bane","Frost Queen's Claim","Ionian Boots of Lucidity","Rylai's Crystal Scepter","void","Rabadon's Deathcap","Farsight Alteration"
"Doran's Ring","Ionian Boots of Lucidity","Rod of Ages","Negatron Cloak","Blasting Wand","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Amplifying Tome","Morellonomicon","Needlessly Large Rod","Boots of Speed","Blasting Wand","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Doran's Ring","Seeker's Armguard","Rod of Ages","Needlessly Large Rod","Farsight Alteration"
"Zeke's Harbinger","Eye of the Watchers","Ionian Boots of Lucidity","Ardent Censer","Crystalline Bracer","Fiendish Codex","Farsight Alteration"
"Doran's Ring","Rod of Ages","Boots of Swiftness","Blasting Wand","Needlessly Large Rod","void","Farsight Alteration"
"Morellonomicon","Rod of Ages","Luden's Echo","Ionian Boots of Lucidity","Doran's Ring","void","Farsight Alteration"
"Zhonya's Hourglass","Ionian Boots of Lucidity","Frost Queen's Claim","Blasting Wand","Doran's Ring","Amplifying Tome","Farsight Alteration"
"Abyssal Scepter","Enchantment: Alacrity","Frost Queen's Claim","Rabadon's Deathcap","Morellonomicon","Needlessly Large Rod","Farsight Alteration"
"Doran's Ring","Zhonya's Hourglass","Sorcerer's Shoes","Needlessly Large Rod","Amplifying Tome","Morellonomicon","Farsight Alteration"
"Rod of Ages","Lich Bane","Abyssal Scepter","Ionian Boots of Lucidity","Needlessly Large Rod","Seeker's Armguard","Farsight Alteration"
"Luden's Echo","Frost Queen's Claim","Rabadon's Deathcap","Sorcerer's Shoes","Morellonomicon","void","Farsight Alteration"
"Frost Queen's Claim","Rabadon's Deathcap","Luden's Echo","Void Staff","Ionian Boots of Lucidity","Lich Bane","Warding Totem (Trinket)"
"Total Biscuit of Rejuvenation","Athene's Unholy Grail","Boots of Speed","Rabadon's Deathcap","Void Staff","void","Farsight Alteration"
"Doran's Ring","Doran's Ring","Mejai's Soulstealer","Frost Queen's Claim","Ionian Boots of Lucidity","Morellonomicon","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Refillable Potion","Frost Queen's Claim","Sightstone","Glacial Shroud","Amplifying Tome","Sweeping Lens (Trinket)"
"Luden's Echo","Frost Queen's Claim","Morellonomicon","Blasting Wand","Needlessly Large Rod","Sorcerer's Shoes","Warding Totem (Trinket)"
"Frost Queen's Claim","Boots of Swiftness","Locket of the Iron Solari","Sightstone","Vision Ward","void","Sweeping Lens (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Athene's Unholy Grail","Doran's Ring","void","void","Farsight Alteration"
"Frost Queen's Claim","Doran's Ring","void","Doran's Ring","void","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Rod of Ages","Doran's Ring","Ionian Boots of Lucidity","Luden's Echo","Amplifying Tome","Farsight Alteration"
"Boots of Mobility","Catalyst the Protector","Zeke's Harbinger","Frost Queen's Claim","Sightstone","void","Farsight Alteration"
"Frost Queen's Claim","Zeke's Harbinger","Ruby Sightstone","Ionian Boots of Lucidity","Kindlegem","Ruby Crystal","Oracle Alteration"
"Rabadon's Deathcap","Frost Queen's Claim","Mejai's Soulstealer","Doran's Ring","Boots of Speed","void","Farsight Alteration"
"Frost Queen's Claim","Morellonomicon","Sorcerer's Shoes","Rabadon's Deathcap","void","void","Warding Totem (Trinket)"
"Needlessly Large Rod","Frost Queen's Claim","Sorcerer's Shoes","Rabadon's Deathcap","Abyssal Scepter","Void Staff","Farsight Alteration"
"Doran's Ring","Rod of Ages","Lich Bane","void","void","void","Warding Totem (Trinket)"
"Locket of the Iron Solari","Frost Queen's Claim","Sightstone","Zeke's Harbinger","Boots of Mobility","Null-Magic Mantle","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Void Staff","Rabadon's Deathcap","Luden's Echo","Ionian Boots of Lucidity","Giant's Belt","Farsight Alteration"
"Doran's Ring","Athene's Unholy Grail","Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","Aether Wisp","Warding Totem (Trinket)"
"Rabadon's Deathcap","Morellonomicon","Zhonya's Hourglass","Needlessly Large Rod","Ionian Boots of Lucidity","void","Warding Totem (Trinket)"
"Doran's Ring","Luden's Echo","Athene's Unholy Grail","Sorcerer's Shoes","Needlessly Large Rod","Blasting Wand","Warding Totem (Trinket)"
"Luden's Echo","Blasting Wand","Rod of Ages","Amplifying Tome","Needlessly Large Rod","Enchantment: Alacrity","Farsight Alteration"
"Ionian Boots of Lucidity","Doran's Ring","Doran's Ring","Rod of Ages","Amplifying Tome","Needlessly Large Rod","Farsight Alteration"
"Enchantment: Alacrity","Luden's Echo","Void Staff","Rabadon's Deathcap","Morellonomicon","Banshee's Veil","Farsight Alteration"
"Doran's Ring","Rabadon's Deathcap","Enchantment: Distortion","Rod of Ages","Morellonomicon","Blasting Wand","Warding Totem (Trinket)"
"Frost Queen's Claim","Sightstone","Ionian Boots of Lucidity","Zeke's Harbinger","Aegis of the Legion","Ruby Crystal","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Doran's Ring","Rabadon's Deathcap","Ionian Boots of Lucidity","Void Staff","void","Farsight Alteration"
"Doran's Ring","Luden's Echo","Frost Queen's Claim","Ionian Boots of Lucidity","Needlessly Large Rod","Doran's Ring","Farsight Alteration"
"Total Biscuit of Rejuvenation","Sightstone","Frost Queen's Claim","Boots of Mobility","void","void","Sweeping Lens (Trinket)"
"Doran's Ring","Needlessly Large Rod","Morellonomicon","Blasting Wand","Amplifying Tome","deletedItem","Farsight Alteration"
"Morellonomicon","Rod of Ages","Mejai's Soulstealer","void","Ionian Boots of Lucidity","void","Farsight Alteration"
"Frost Queen's Claim","Luden's Echo","Vision Ward","Ionian Boots of Lucidity","Rod of Ages","Amplifying Tome","Farsight Alteration"
"Boots of Mobility","Frost Queen's Claim","Sightstone","Zeke's Harbinger","Banner of Command","Ruby Crystal","Oracle Alteration"
"Rabadon's Deathcap","Seeker's Armguard","void","Sorcerer's Shoes","Doran's Ring","Athene's Unholy Grail","Warding Totem (Trinket)"
"Rabadon's Deathcap","Frost Queen's Claim","Ionian Boots of Lucidity","Amplifying Tome","Doran's Ring","Blasting Wand","Farsight Alteration"
"Morellonomicon","Doran's Ring","Doran's Ring","Rabadon's Deathcap","Ionian Boots of Lucidity","Aether Wisp","Farsight Alteration"
"Refillable Potion","Doran's Ring","void","Ionian Boots of Lucidity","Rod of Ages","Abyssal Scepter","Warding Totem (Trinket)"
"Frost Queen's Claim","Doran's Ring","Ionian Boots of Lucidity","Rabadon's Deathcap","Blasting Wand","void","Farsight Alteration"
"Mercury's Treads","Frost Queen's Claim","Rabadon's Deathcap","Rod of Ages","Ruby Crystal","Void Staff","Farsight Alteration"
"Doran's Ring","Luden's Echo","Rabadon's Deathcap","Sorcerer's Shoes","Athene's Unholy Grail","Negatron Cloak","Warding Totem (Trinket)"
"Doran's Ring","Athene's Unholy Grail","Amplifying Tome","Sorcerer's Shoes","Frost Queen's Claim","Blasting Wand","Farsight Alteration"
"Frost Queen's Claim","Morellonomicon","Luden's Echo","Sorcerer's Shoes","Doran's Ring","Needlessly Large Rod","Warding Totem (Trinket)"
"Doran's Ring","Total Biscuit of Rejuvenation","Frost Queen's Claim","Doran's Ring","Ionian Boots of Lucidity","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Luden's Echo","Void Staff","Rabadon's Deathcap","Ionian Boots of Lucidity","Lich Bane","Farsight Alteration"
"Frost Queen's Claim","Total Biscuit of Rejuvenation","Sightstone","Boots of Mobility","Vision Ward","void","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Locket of the Iron Solari","Mikael's Crucible","Zeke's Harbinger","Boots of Mobility","Sightstone","Oracle Alteration"
"Frost Queen's Claim","Rabadon's Deathcap","Morellonomicon","Doran's Ring","Ionian Boots of Lucidity","Mejai's Soulstealer","Warding Totem (Trinket)"
"Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","void","void","Doran's Ring","Warding Totem (Trinket)"
"Frost Queen's Claim","Ionian Boots of Lucidity","Morellonomicon","Sightstone","Ruby Crystal","Cloth Armor","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Rabadon's Deathcap","Ionian Boots of Lucidity","Zeke's Harbinger","Athene's Unholy Grail","void","Farsight Alteration"
"Sheen","Amplifying Tome","Ionian Boots of Lucidity","Athene's Unholy Grail","Doran's Ring","Blasting Wand","Warding Totem (Trinket)"
"Locket of the Iron Solari","Frost Queen's Claim","Sightstone","Chalice of Harmony","Boots of Mobility","Faerie Charm","Oracle Alteration"
"Doran's Ring","Needlessly Large Rod","Morellonomicon","Sorcerer's Shoes","Blasting Wand","Amplifying Tome","Farsight Alteration"
"Blasting Wand","Frost Queen's Claim","Zhonya's Hourglass","Ionian Boots of Lucidity","Needlessly Large Rod","Lich Bane","Warding Totem (Trinket)"
"Frost Queen's Claim","Morellonomicon","void","Seeker's Armguard","Ionian Boots of Lucidity","Needlessly Large Rod","Warding Totem (Trinket)"
"Zhonya's Hourglass","Rod of Ages","Ionian Boots of Lucidity","Rabadon's Deathcap","Void Staff","Amplifying Tome","Warding Totem (Trinket)"
"Frost Queen's Claim","Doran's Ring","Rabadon's Deathcap","Void Staff","Ionian Boots of Lucidity","void","Farsight Alteration"
"Needlessly Large Rod","Nashor's Tooth","Frost Queen's Claim","Ninja Tabi","Liandry's Torment","Lich Bane","Farsight Alteration"
"Rod of Ages","Doran's Ring","Morellonomicon","Abyssal Scepter","Needlessly Large Rod","Ionian Boots of Lucidity","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","The Dark Seal","Rod of Ages","Rabadon's Deathcap","void","Farsight Alteration"
"Amplifying Tome","Enchantment: Alacrity","Mejai's Soulstealer","Morellonomicon","Rabadon's Deathcap","Luden's Echo","Farsight Alteration"
"Ionian Boots of Lucidity","Banner of Command","Frost Queen's Claim","Sightstone","Ruby Crystal","void","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Doran's Ring","Enchantment: Alacrity","Rabadon's Deathcap","void","void","Farsight Alteration"
"Rylai's Crystal Scepter","Rod of Ages","Rabadon's Deathcap","Ionian Boots of Lucidity","Doran's Ring","Void Staff","Farsight Alteration"
"Sheen","Ionian Boots of Lucidity","Rabadon's Deathcap","Void Staff","Luden's Echo","Rod of Ages","Farsight Alteration"
"Rod of Ages","Lich Bane","Needlessly Large Rod","Doran's Ring","Ionian Boots of Lucidity","Doran's Ring","Farsight Alteration"
"Rabadon's Deathcap","Athene's Unholy Grail","Doran's Ring","Ionian Boots of Lucidity","Doran's Ring","Blasting Wand","Farsight Alteration"
"void","Doran's Ring","Sorcerer's Shoes","Rod of Ages","Needlessly Large Rod","Seeker's Armguard","Farsight Alteration"
"Enchantment: Runic Echoes","Frost Queen's Claim","Rod of Ages","Morellonomicon","Ionian Boots of Lucidity","void","Warding Totem (Trinket)"
"Rod of Ages","Luden's Echo","Ionian Boots of Lucidity","Fiendish Codex","Doran's Ring","Faerie Charm","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Ardent Censer","Ruby Sightstone","Kindlegem","Total Biscuit of Rejuvenation","Oracle Alteration"
"Frost Queen's Claim","Mikael's Crucible","Sightstone","Warden's Mail","void","Boots of Mobility","Oracle Alteration"
"Doran's Ring","Rod of Ages","Ionian Boots of Lucidity","Doran's Ring","Rabadon's Deathcap","Amplifying Tome","Farsight Alteration"
"Frost Queen's Claim","Needlessly Large Rod","Blasting Wand","Doran's Ring","Enchantment: Alacrity","Rod of Ages","Farsight Alteration"
"Frost Queen's Claim","Luden's Echo","Rabadon's Deathcap","Ionian Boots of Lucidity","Needlessly Large Rod","Amplifying Tome","Farsight Alteration"
"Spellthief's Edge","void","Sightstone","Boots of Mobility","Forbidden Idol","Aether Wisp","Sweeping Lens (Trinket)"
"Doran's Ring","Frost Queen's Claim","Boots of Swiftness","Morellonomicon","Rabadon's Deathcap","void","Farsight Alteration"
"Frost Queen's Claim","Blasting Wand","Lich Bane","Ionian Boots of Lucidity","Seeker's Armguard","void","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Morellonomicon","Zhonya's Hourglass","Amplifying Tome","Rod of Ages","Warding Totem (Trinket)"
"Doran's Ring","Rod of Ages","Ionian Boots of Lucidity","void","void","void","Farsight Alteration"
"Doran's Ring","Needlessly Large Rod","Rabadon's Deathcap","Rod of Ages","Ionian Boots of Lucidity","Aether Wisp","Warding Totem (Trinket)"
"Frost Queen's Claim","Zhonya's Hourglass","Ionian Boots of Lucidity","Rabadon's Deathcap","Lich Bane","Blasting Wand","Farsight Alteration"
"Banner of Command","Frost Queen's Claim","Needlessly Large Rod","Ionian Boots of Lucidity","Lich Bane","Luden's Echo","Farsight Alteration"
"Sorcerer's Shoes","Zhonya's Hourglass","Aether Wisp","Doran's Ring","void","void","Warding Totem (Trinket)"
"Rabadon's Deathcap","Morellonomicon","Sheen","Ionian Boots of Lucidity","Rod of Ages","Blasting Wand","Warding Totem (Trinket)"
"Doran's Ring","Frost Queen's Claim","Enchantment: Captain","Doran's Ring","Luden's Echo","Blasting Wand","Farsight Alteration"
"Rod of Ages","Luden's Echo","Rabadon's Deathcap","void","Doran's Ring","Ionian Boots of Lucidity","Farsight Alteration"
"Frost Queen's Claim","Morellonomicon","Doran's Ring","Ionian Boots of Lucidity","Doran's Ring","Blasting Wand","Farsight Alteration"
"Doran's Ring","Blasting Wand","Frost Queen's Claim","Ionian Boots of Lucidity","void","Negatron Cloak","Sweeping Lens (Trinket)"
"Blasting Wand","Frost Queen's Claim","Total Biscuit of Rejuvenation","Catalyst the Protector","Doran's Ring","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Rod of Ages","Luden's Echo","Doran's Ring","Enchantment: Distortion","Rabadon's Deathcap","Farsight Alteration"
"Doran's Ring","Needlessly Large Rod","Athene's Unholy Grail","Doran's Ring","Blasting Wand","Sorcerer's Shoes","Warding Totem (Trinket)"
"Rabadon's Deathcap","Morellonomicon","Ionian Boots of Lucidity","Luden's Echo","Doran's Ring","void","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Zhonya's Hourglass","Luden's Echo","Void Staff","Rabadon's Deathcap","Oracle Alteration"
"Frost Queen's Claim","Doran's Ring","Void Staff","Rabadon's Deathcap","Ardent Censer","Enchantment: Alacrity","Farsight Alteration"
"Lich Bane","Needlessly Large Rod","Ionian Boots of Lucidity","Blasting Wand","Morellonomicon","Doran's Ring","Farsight Alteration"
"Rod of Ages","Frost Queen's Claim","Enchantment: Distortion","Luden's Echo","Doran's Ring","Rylai's Crystal Scepter","Farsight Alteration"
"Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","Blasting Wand","void","Farsight Alteration"
"Enchantment: Captain","Frost Queen's Claim","Ruby Sightstone","Rabadon's Deathcap","Morellonomicon","Vision Ward","Farsight Alteration"
"void","Frost Queen's Claim","Total Biscuit of Rejuvenation","Doran's Ring","Doran's Ring","Boots of Speed","Warding Totem (Trinket)"
"Health Potion","Doran's Ring","Rod of Ages","Ionian Boots of Lucidity","Fiendish Codex","Amplifying Tome","Warding Totem (Trinket)"
"Lich Bane","Frost Queen's Claim","Rabadon's Deathcap","Doran's Ring","Mercury's Treads","void","Farsight Alteration"
"Banner of Command","Frost Queen's Claim","Sightstone","Ionian Boots of Lucidity","Luden's Echo","Blasting Wand","Farsight Alteration"
"Doran's Ring","Ionian Boots of Lucidity","Doran's Ring","Frost Queen's Claim","Rylai's Crystal Scepter","Needlessly Large Rod","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Abyssal Scepter","Rylai's Crystal Scepter","Aether Wisp","Needlessly Large Rod","Warding Totem (Trinket)"
"Needlessly Large Rod","Frost Queen's Claim","void","Aether Wisp","Ionian Boots of Lucidity","void","Farsight Alteration"
"Frost Queen's Claim","Doran's Ring","Needlessly Large Rod","Ionian Boots of Lucidity","Luden's Echo","Amplifying Tome","Farsight Alteration"
"Corrupting Potion","Rabadon's Deathcap","Rod of Ages","Ionian Boots of Lucidity","Blasting Wand","Doran's Ring","Warding Totem (Trinket)"
"Doran's Ring","Rod of Ages","Ionian Boots of Lucidity","Rabadon's Deathcap","Luden's Echo","Blasting Wand","Farsight Alteration"
"Frost Queen's Claim","Doran's Ring","Total Biscuit of Rejuvenation","Sorcerer's Shoes","Luden's Echo","Sheen","Farsight Alteration"
"Doran's Ring","Mercury's Treads","Morellonomicon","Lich Bane","Rabadon's Deathcap","void","Farsight Alteration"
