"item1_1_player","item2_1_player","item3_1_player","item4_1_player","item5_1_player","item6_1_player","item7_1_player"
"Amplifying Tome","Frost Queen's Claim","Giant's Belt","Needlessly Large Rod","Oracle Alteration","Sightstone","Sorcerer's Shoes"
"Blasting Wand","Boots of Mobility","Eye of the Watchers","Farsight Alteration","Rylai's Crystal Scepter","Total Biscuit of Rejuvenation","Vision Ward"
"Doran's Ring","Farsight Alteration","Haunting Guise","Ionian Boots of Lucidity","Rod of Ages","Rylai's Crystal Scepter","void"
"Doran's Ring","Doran's Ring","Enchantment: Alacrity","Liandry's Torment","Rabadon's Deathcap","Rylai's Crystal Scepter","Warding Totem (Trinket)"
"Cloth Armor","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Needlessly Large Rod","Rylai's Crystal Scepter","void"
"Doran's Ring","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Needlessly Large Rod","Rylai's Crystal Scepter"
"Frost Queen's Claim","Giant's Belt","Ionian Boots of Lucidity","Needlessly Large Rod","Sightstone","Total Biscuit of Rejuvenation","Warding Totem (Trinket)"
"Frost Queen's Claim","Liandry's Torment","Sightstone","Sorcerer's Shoes","Warding Totem (Trinket)","Zhonya's Hourglass","void"
"Boots of Speed","Sightstone","Spellthief's Edge","Sweeping Lens (Trinket)","void","void","void"
"Blasting Wand","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","Rylai's Crystal Scepter","Seeker's Armguard"
"Boots of Mobility","Doran's Ring","Frost Queen's Claim","Warding Totem (Trinket)","void","void","void"
"Blasting Wand","Frost Queen's Claim","Haunting Guise","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes"
"Elixir of Sorcery","Frost Queen's Claim","Liandry's Torment","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes"
"Liandry's Torment","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)","void","void","void"
"Blasting Wand","Farsight Alteration","Frost Queen's Claim","Haunting Guise","Ionian Boots of Lucidity","Rylai's Crystal Scepter","void"
"Amplifying Tome","Blasting Wand","Doran's Ring","Haunting Guise","Ionian Boots of Lucidity","Rylai's Crystal Scepter","Warding Totem (Trinket)"
"Frost Queen's Claim","Ionian Boots of Lucidity","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Total Biscuit of Rejuvenation","void"
"Enchantment: Alacrity","Frost Queen's Claim","Liandry's Torment","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Void Staff"
"Frost Queen's Claim","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes","Total Biscuit of Rejuvenation","Vision Ward"
"Amplifying Tome","Frost Queen's Claim","Needlessly Large Rod","Sorcerer's Shoes","Vision Ward","Warding Totem (Trinket)","void"
"Blasting Wand","Doran's Ring","Liandry's Torment","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)","void"
"Amplifying Tome","Boots of Speed","Frost Queen's Claim","Giant's Belt","Warding Totem (Trinket)","void","void"
"Abyssal Scepter","Doran's Ring","Farsight Alteration","Giant's Belt","Ionian Boots of Lucidity","Rod of Ages","void"
"Blasting Wand","Doran's Ring","Doran's Ring","Liandry's Torment","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)"
"Liandry's Torment","Rabadon's Deathcap","Rylai's Crystal Scepter","Void Staff","Warding Totem (Trinket)","deletedItem","void"
"Amplifying Tome","Frost Queen's Claim","Giant's Belt","Needlessly Large Rod","Oracle Alteration","Sightstone","Sorcerer's Shoes"
"Amplifying Tome","Boots of Mobility","Frost Queen's Claim","Oracle Alteration","Ruby Crystal","Rylai's Crystal Scepter","Sightstone"
"Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Rylai's Crystal Scepter","Void Staff","Zhonya's Hourglass"
"Abyssal Scepter","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Rylai's Crystal Scepter","Zhonya's Hourglass"
"Doran's Ring","Ionian Boots of Lucidity","Liandry's Torment","Morellonomicon","Rabadon's Deathcap","Rylai's Crystal Scepter","Warding Totem (Trinket)"
"Amplifying Tome","Blasting Wand","Doran's Ring","Ionian Boots of Lucidity","Rylai's Crystal Scepter","Warding Totem (Trinket)","void"
"Blasting Wand","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Rylai's Crystal Scepter","Vision Ward","void"
"Aegis of the Legion","Blasting Wand","Frost Queen's Claim","Haunting Guise","Ionian Boots of Lucidity","Oracle Alteration","Sightstone"
"Blasting Wand","Frost Queen's Claim","Ionian Boots of Lucidity","Ruby Crystal","Rylai's Crystal Scepter","Total Biscuit of Rejuvenation","Warding Totem (Trinket)"
"Amplifying Tome","Blasting Wand","Enchantment: Captain","Frost Queen's Claim","Rylai's Crystal Scepter","Sightstone","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Rylai's Crystal Scepter","Seeker's Armguard","Sightstone","Sweeping Lens (Trinket)"
"Abyssal Scepter","Enchantment: Alacrity","Farsight Alteration","Liandry's Torment","Rylai's Crystal Scepter","Zhonya's Hourglass","void"
"Aegis of the Legion","Frost Queen's Claim","Rylai's Crystal Scepter","Sightstone","Sweeping Lens (Trinket)","deletedItem","void"
"Boots of Mobility","Farsight Alteration","Frost Queen's Claim","Liandry's Torment","Rabadon's Deathcap","Rylai's Crystal Scepter","Sightstone"
"Boots of Speed","Frostfang","Giant's Belt","Sightstone","Sweeping Lens (Trinket)","Total Biscuit of Rejuvenation","void"
"Cloth Armor","Frost Queen's Claim","Liandry's Torment","Needlessly Large Rod","Oracle Alteration","Sightstone","Sorcerer's Shoes"
"Farsight Alteration","Frost Queen's Claim","Haunting Guise","Ionian Boots of Lucidity","Rylai's Crystal Scepter","Sightstone","Vision Ward"
"Blasting Wand","Enchantment: Alacrity","Frost Queen's Claim","Haunting Guise","Rylai's Crystal Scepter","Sightstone","Sweeping Lens (Trinket)"
"Amplifying Tome","Blasting Wand","Frost Queen's Claim","Ruby Crystal","Sorcerer's Shoes","Warding Totem (Trinket)","void"
"Boots of Swiftness","Frost Queen's Claim","Haunting Guise","Rylai's Crystal Scepter","Sightstone","Sweeping Lens (Trinket)","void"
"Farsight Alteration","Liandry's Torment","Morellonomicon","Rylai's Crystal Scepter","Seeker's Armguard","deletedItem","void"
"Blasting Wand","Doran's Ring","Haunting Guise","Morellonomicon","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)"
"Frost Queen's Claim","Ruby Crystal","Sightstone","Sorcerer's Shoes","Sweeping Lens (Trinket)","Total Biscuit of Rejuvenation","void"
"Enchantment: Alacrity","Frost Queen's Claim","Oracle Alteration","Ruby Sightstone","Rylai's Crystal Scepter","Void Staff","Zhonya's Hourglass"
"Boots of Mobility","Frost Queen's Claim","Luden's Echo","Rylai's Crystal Scepter","Warding Totem (Trinket)","void","void"
"Amplifying Tome","Frost Queen's Claim","Liandry's Torment","Needlessly Large Rod","Oracle Alteration","Sightstone","deletedItem"
"Frost Queen's Claim","Null-Magic Mantle","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes","Warding Totem (Trinket)","void"
"Liandry's Torment","Needlessly Large Rod","Rabadon's Deathcap","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)","void"
"Frost Queen's Claim","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes","Vision Ward","Zhonya's Hourglass"
"Frost Queen's Claim","Liandry's Torment","Sightstone","Sorcerer's Shoes","Void Staff","Warding Totem (Trinket)","Zhonya's Hourglass"
"Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Needlessly Large Rod","Rylai's Crystal Scepter","Sightstone"
"Frost Queen's Claim","Haunting Guise","Ionian Boots of Lucidity","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","void"
"Fiendish Codex","Frostfang","Total Biscuit of Rejuvenation","Warding Totem (Trinket)","void","void","void"
"Frost Queen's Claim","Ionian Boots of Lucidity","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Vision Ward","void"
"Boots of Speed","Cloth Armor","Frostfang","Needlessly Large Rod","Rylai's Crystal Scepter","Sightstone","Sweeping Lens (Trinket)"
"Frostfang","Sightstone","Sweeping Lens (Trinket)","deletedItem","void","void","void"
"Frost Queen's Claim","Haunting Guise","Morellonomicon","Oracle Alteration","Sightstone","Sorcerer's Shoes","void"
"Abyssal Scepter","Amplifying Tome","Doran's Ring","Farsight Alteration","Frost Queen's Claim","Rylai's Crystal Scepter","Sorcerer's Shoes"
"Amplifying Tome","Doran's Ring","Farsight Alteration","Morellonomicon","Rabadon's Deathcap","Rylai's Crystal Scepter","Sorcerer's Shoes"
"Blasting Wand","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Sightstone","Vision Ward"
"Enchantment: Alacrity","Frost Queen's Claim","Liandry's Torment","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","void"
"Amplifying Tome","Boots of Speed","Frost Queen's Claim","Giant's Belt","Warding Totem (Trinket)","void","void"
"Boots of Mobility","Frost Queen's Claim","Liandry's Torment","Needlessly Large Rod","Oracle Alteration","Sightstone","Vision Ward"
"Doran's Ring","Farsight Alteration","Luden's Echo","Rabadon's Deathcap","Rylai's Crystal Scepter","Sorcerer's Shoes","void"
"Doran's Ring","Liandry's Torment","Rabadon's Deathcap","Rod of Ages","Rylai's Crystal Scepter","Warding Totem (Trinket)","deletedItem"
"Frost Queen's Claim","Ionian Boots of Lucidity","Rylai's Crystal Scepter","Sightstone","Warding Totem (Trinket)","void","void"
"Amplifying Tome","Frost Queen's Claim","Ruby Crystal","Sorcerer's Shoes","The Dark Seal","Total Biscuit of Rejuvenation","Warding Totem (Trinket)"
"Frost Queen's Claim","Ionian Boots of Lucidity","Oracle Alteration","Ruby Crystal","Rylai's Crystal Scepter","Sightstone","Vision Ward"
"Boots of Speed","Corrupting Potion","Doran's Ring","Farsight Alteration","Frost Queen's Claim","Rylai's Crystal Scepter","void"
"Frost Queen's Claim","Ionian Boots of Lucidity","Oracle Alteration","Ruby Crystal","Rylai's Crystal Scepter","Sightstone","void"
"Amplifying Tome","Blasting Wand","Frost Queen's Claim","Ionian Boots of Lucidity","Warding Totem (Trinket)","void","void"
"Doran's Ring","Doran's Ring","Enchantment: Alacrity","Rylai's Crystal Scepter","Spectre's Cowl","Void Staff","Warding Totem (Trinket)"
"Blasting Wand","Doran's Ring","Liandry's Torment","Rabadon's Deathcap","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)"
"Blasting Wand","Boots of Mobility","Farsight Alteration","Frost Queen's Claim","Haunting Guise","Rylai's Crystal Scepter","Sightstone"
"Frostfang","Haunting Guise","Oracle Alteration","Sightstone","Sorcerer's Shoes","void","void"
"Doran's Ring","Fiendish Codex","Frostfang","Vision Ward","Warding Totem (Trinket)","void","void"
"Amplifying Tome","Blasting Wand","Boots of Speed","Frostfang","Liandry's Torment","Rylai's Crystal Scepter","Warding Totem (Trinket)"
"Amplifying Tome","Doran's Ring","Enchantment: Alacrity","Liandry's Torment","Rylai's Crystal Scepter","Void Staff","Warding Totem (Trinket)"
"Abyssal Scepter","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Needlessly Large Rod","Rylai's Crystal Scepter","Seeker's Armguard"
"Doran's Ring","Doran's Ring","Farsight Alteration","Liandry's Torment","Rabadon's Deathcap","Rylai's Crystal Scepter","Sorcerer's Shoes"
"Amplifying Tome","Enchantment: Distortion","Frost Queen's Claim","Luden's Echo","Oracle Alteration","Rylai's Crystal Scepter","Sightstone"
"Blasting Wand","Doran's Ring","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Ruby Crystal","Rylai's Crystal Scepter"
"Corrupting Potion","Enchantment: Alacrity","Frost Queen's Claim","Giant's Belt","Sightstone","Sweeping Lens (Trinket)","void"
"Doran's Ring","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)","void","void","void"
"Amplifying Tome","Blasting Wand","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","Rylai's Crystal Scepter"
"Amplifying Tome","Blasting Wand","Frost Queen's Claim","Ionian Boots of Lucidity","Oracle Alteration","Rylai's Crystal Scepter","Sightstone"
"Abyssal Scepter","Farsight Alteration","Frost Queen's Claim","Liandry's Torment","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes"
"Aether Wisp","Doran's Ring","Doran's Ring","Haunting Guise","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)"
"Doran's Ring","Farsight Alteration","Ionian Boots of Lucidity","Liandry's Torment","Rod of Ages","Rylai's Crystal Scepter","void"
"Frostfang","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes","Sweeping Lens (Trinket)","Total Biscuit of Rejuvenation","void"
"Doran's Ring","Morellonomicon","Needlessly Large Rod","Rylai's Crystal Scepter","Void Staff","Warding Totem (Trinket)","deletedItem"
"Eye of the Watchers","Liandry's Torment","Oracle Alteration","Rylai's Crystal Scepter","Vision Ward","Void Staff","deletedItem"
"Fiendish Codex","Frostfang","Haunting Guise","Sightstone","Sweeping Lens (Trinket)","Vision Ward","deletedItem"
"Blasting Wand","Liandry's Torment","Rylai's Crystal Scepter","Void Staff","Warding Totem (Trinket)","Zhonya's Hourglass","deletedItem"
"Frost Queen's Claim","Liandry's Torment","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes","Void Staff"
"Enchantment: Alacrity","Frost Queen's Claim","Liandry's Torment","Rylai's Crystal Scepter","Vision Ward","Warding Totem (Trinket)","void"
"Amplifying Tome","Boots of Mobility","Frost Queen's Claim","Giant's Belt","Sightstone","Sweeping Lens (Trinket)","void"
"Doran's Ring","Needlessly Large Rod","Rabadon's Deathcap","Rylai's Crystal Scepter","Warding Totem (Trinket)","Zhonya's Hourglass","deletedItem"
"Liandry's Torment","Morellonomicon","Rylai's Crystal Scepter","Sorcerer's Shoes","Void Staff","Warding Totem (Trinket)","Zhonya's Hourglass"
"Frost Queen's Claim","Liandry's Torment","Needlessly Large Rod","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes"
"Amplifying Tome","Blasting Wand","Boots of Swiftness","Frost Queen's Claim","Oracle Alteration","Rylai's Crystal Scepter","Sightstone"
"Doran's Ring","Sorcerer's Shoes","Warding Totem (Trinket)","Zhonya's Hourglass","void","void","void"
"Frost Queen's Claim","Haunting Guise","Ruby Crystal","Rylai's Crystal Scepter","Sorcerer's Shoes","Vision Ward","Warding Totem (Trinket)"
"Amplifying Tome","Enchantment: Alacrity","Frost Queen's Claim","Ruby Crystal","Sightstone","Sweeping Lens (Trinket)","Vision Ward"
"Amplifying Tome","Blasting Wand","Farsight Alteration","Morellonomicon","Rabadon's Deathcap","Rylai's Crystal Scepter","deletedItem"
"Farsight Alteration","Frost Queen's Claim","Haunting Guise","Ionian Boots of Lucidity","Rylai's Crystal Scepter","Zhonya's Hourglass","void"
"Amplifying Tome","Frost Queen's Claim","Giant's Belt","Ionian Boots of Lucidity","Needlessly Large Rod","Sightstone","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Ionian Boots of Lucidity","Seeker's Armguard","Sightstone","Sweeping Lens (Trinket)","void","void"
"Amplifying Tome","Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Rylai's Crystal Scepter","void"
"Boots of Mobility","Frostfang","Warding Totem (Trinket)","void","void","void","void"
"Blasting Wand","Frost Queen's Claim","Luden's Echo","Needlessly Large Rod","Oracle Alteration","Rylai's Crystal Scepter","Sorcerer's Shoes"
"Amplifying Tome","Frost Queen's Claim","Giant's Belt","Ionian Boots of Lucidity","Needlessly Large Rod","Sightstone","Warding Totem (Trinket)"
"Boots of Mobility","Frost Queen's Claim","Giant's Belt","Needlessly Large Rod","Oracle Alteration","Sightstone","Vision Ward"
"Farsight Alteration","Frost Queen's Claim","Ionian Boots of Lucidity","Morellonomicon","Rylai's Crystal Scepter","Sightstone","Vision Ward"
"Blasting Wand","Frost Queen's Claim","Ionian Boots of Lucidity","Liandry's Torment","Rylai's Crystal Scepter","Sightstone","Warding Totem (Trinket)"
"Frost Queen's Claim","Oracle Alteration","Rylai's Crystal Scepter","Void Staff","Zhonya's Hourglass","deletedItem","void"
"Blasting Wand","Frost Queen's Claim","Needlessly Large Rod","Rylai's Crystal Scepter","Sorcerer's Shoes","Warding Totem (Trinket)","Zhonya's Hourglass"
"Enchantment: Alacrity","Frost Queen's Claim","Liandry's Torment","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Void Staff"
"Amplifying Tome","Blasting Wand","Frost Queen's Claim","Sightstone","Sorcerer's Shoes","Sweeping Lens (Trinket)","Total Biscuit of Rejuvenation"
"Frost Queen's Claim","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes","Warding Totem (Trinket)","void","void"
"Liandry's Torment","Morellonomicon","Rylai's Crystal Scepter","Warding Totem (Trinket)","deletedItem","void","void"
"Corrupting Potion","Doran's Ring","Doran's Ring","Rylai's Crystal Scepter","Sorcerer's Shoes","Void Staff","Warding Totem (Trinket)"
"Blasting Wand","Doran's Ring","Liandry's Torment","Oracle Alteration","Rylai's Crystal Scepter","Sorcerer's Shoes","Void Staff"
"Amplifying Tome","Frost Queen's Claim","Oracle Alteration","Ruby Crystal","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes"
"Boots of Speed","Frost Queen's Claim","Sightstone","Warding Totem (Trinket)","void","void","void"
"Corrupting Potion","Frost Queen's Claim","Liandry's Torment","Rylai's Crystal Scepter","Sorcerer's Shoes","Void Staff","Warding Totem (Trinket)"
"Blasting Wand","Frostfang","Haunting Guise","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Sorcerer's Shoes"
"Blasting Wand","Frost Queen's Claim","Ionian Boots of Lucidity","Rylai's Crystal Scepter","Total Biscuit of Rejuvenation","Warding Totem (Trinket)","void"
"Blasting Wand","Frost Queen's Claim","Ionian Boots of Lucidity","Oracle Alteration","Rylai's Crystal Scepter","Sightstone","Zhonya's Hourglass"
