"colloq","consumeOnFull","consumed","depth","description","effect.Effect1Amount","effect.Effect2Amount","effect.Effect3Amount","effect.Effect4Amount","effect.Effect5Amount","effect.Effect6Amount","effect.Effect7Amount","effect.Effect8Amount","from","gold.base","gold.purchasable","gold.sell","gold.total","group","hideFromAll","id","image.full","image.group","image.h","image.sprite","image.w","image.x","image.y","inStore","into","maps.1","maps.10","maps.11","maps.12","maps.14","maps.8","name","plaintext","requiredChampion","sanitizedDescription","specialRecipe","stacks","stats.FlatArmorMod","stats.FlatCritChanceMod","stats.FlatHPPoolMod","stats.FlatHPRegenMod","stats.FlatMPPoolMod","stats.FlatMagicDamageMod","stats.FlatMovementSpeedMod","stats.FlatPhysicalDamageMod","stats.FlatSpellBlockMod","stats.PercentAttackSpeedMod","stats.PercentLifeStealMod","stats.PercentMovementSpeedMod","tags"
"","","","3","<stats>+100 Armor  </stats><br><br><unique>UNIQUE Passive:</unique> Upon being hit by a basic attack, reflects magic damage back to the attacker equal to 25% of your bonus Armor plus 15% of the incoming damage.<br><br><rules>(Bonus Armor is Armor from items, buffs, runes and masteries.)</rules><br><rules>(Reflect damage is calculated based on damage taken before being reduced by Armor.)</rules>","0.15","0.25","","","","","","","[""1029"",""1031""]","1250","true","1645","2350","","","3075","3075.png","item","48","item0.png","48","432","384","","","false","false","true","true","false","true","Thornmail","Returns damage taken from basic attacks as magic damage","","+100 Armor UNIQUE Passive: Upon being hit by a basic attack, reflects magic damage back to the attacker equal to 25% of your bonus Armor plus 15% of the incoming damage. (Bonus Armor is Armor from items, buffs, runes and masteries.) (Reflect damage is calculated based on damage taken before being reduced by Armor.)","","","100.0","","","","","","","","","","","","[""Armor""]"
"","","","3","<stats>+75 Attack Damage<br>+100% Base Health Regen <br>+12% Life Steal</stats><br><br><passive>Passive:</passive> 50% of total Life Steal applies to damage dealt by this item.<br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the target take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (closest enemies take the most damage) (10 second cooldown).","0.2","0.6","0.6","1","10","","","","[""3077"",""1053"",""1037""]","525","true","2450","3500","","","3074","3074.png","item","48","item0.png","48","384","384","","","false","true","true","true","false","true","Ravenous Hydra","Melee attacks hit nearby enemies, dealing damage and restoring Health","","+75 Attack Damage +100% Base Health Regen +12% Life Steal Passive: 50% of total Life Steal applies to damage dealt by this item. UNIQUE Passive - Cleave: Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the target take the most damage). UNIQUE Active - Crescent: Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (closest enemies take the most damage) (10 second cooldown).","","","","","","","","","","75.0","","","0.12","","[""Active"",""Damage"",""HealthRegen"",""LifeSteal"",""OnHit""]"
"","","","2","<stats><mana>+250 Mana<br>+25% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Mana Charge:</unique> Grants 5 maximum Mana on spell cast or Mana expenditure (up to 2 times per 6 seconds). Grants 1 maximum Mana every 6 seconds.<br><br>Caps at +750 Mana.</mana>","5","2","6","1","750","","","","[""1027"",""1004""]","275","true","525","750","","","3073","3073.png","item","48","item0.png","48","336","384","","[""3007"",""3008""]","false","false","false","false","false","true","Tear of the Goddess (Crystal Scar)","Increases maximum Mana as Mana is spent","","+250 Mana +25% Base Mana Regen UNIQUE Passive - Mana Charge: Grants 5 maximum Mana on spell cast or Mana expenditure (up to 2 times per 6 seconds). Grants 1 maximum Mana every 6 seconds. Caps at +750 Mana.","","","","","","","250.0","","","","","","","","[""Mana"",""ManaRegen""]"
"bt","","","3","<stats>+75 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> +20% Life Steal<br><unique>UNIQUE Passive:</unique> Your basic attacks can now overheal you. Excess life is stored as a shield that can block 50-350 damage, based on champion level.<br><br>This shield decays slowly if you haven't dealt or taken damage in the last 25 seconds.","50","350","25","0.2","","","","","[""1038"",""1036"",""1053""]","1150","true","2590","3700","","","3072","3072.png","item","48","item0.png","48","288","384","","","false","false","true","true","false","true","The Bloodthirster","Grants Attack Damage, Life Steal and Life Steal now overheals","","+75 Attack Damage UNIQUE Passive: +20% Life Steal UNIQUE Passive: Your basic attacks can now overheal you. Excess life is stored as a shield that can block 50-350 damage, based on champion level. This shield decays slowly if you haven't dealt or taken damage in the last 25 seconds.","","","","","","","","","","75.0","","","","","[""Damage"",""LifeSteal""]"
"","","","3","<groupLimit>Limited to 1 of each enchantment type.</groupLimit><br>Enchants boots to have Captain bonus.<br><br><unique>UNIQUE Passive - Captain:</unique> Grants +10% Movement Speed to nearby approaching allied champions.<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","0","0","0","0","0","0","0","25","[""3117""]","450","true","945","1350","BootsCaptain","true","1327","1327.png","item","48","item2.png","48","336","432","","","false","true","true","true","false","true","Enchantment: Captain","Grants bonus movement speed to approaching allied champions and minions","","Limited to 1 of each enchantment type. Enchants boots to have Captain bonus. UNIQUE Passive - Captain: Grants +10% Movement Speed to nearby approaching allied champions. (Unique Passives with the same name don't stack.)","","","","","","","","","115.0","","","","","",""
"juggernaut","","","3","<stats>+450 Health<br>+35 Attack Damage<br>+100% Base Health Regen </stats><br><br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 5 + 1% of your maximum health as bonus physical damage  to your target and 40 + 2.5% of your maximum health as physical damage  to other enemies in a cone on hit.<br><active>UNIQUE Active - Crescent:</active> Cleave damage to all targets is increased to 40 + 10% of your maximum health as bonus physical damage  in a larger cone for your next basic attack (20 second cooldown).<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","0.025","40","0","0","0.1","0","20","40","[""3077"",""1028"",""3052""]","700","true","2450","3500","","","3748","3748.png","item","48","item3.png","48","192","240","","","false","true","true","true","false","true","Titanic Hydra","Deals area of effect damage based on owner's health","","+450 Health +35 Attack Damage +100% Base Health Regen UNIQUE Passive - Cleave: Basic attacks deal 5 + 1% of your maximum health as bonus physical damage to your target and 40 + 2.5% of your maximum health as physical damage to other enemies in a cone on hit. UNIQUE Active - Crescent: Cleave damage to all targets is increased to 40 + 10% of your maximum health as bonus physical damage in a larger cone for your next basic attack (20 second cooldown). (Unique Passives with the same name don't stack.)","","","","","450.0","","","","","35.0","","","","","[""Active"",""Damage"",""Health"",""HealthRegen"",""OnHit""]"
"","","","3","<groupLimit>Limited to 1 of each enchantment type.</groupLimit><br>Enchants boots to have Alacrity bonus. <br><br><unique>UNIQUE Passive - Alacrity:</unique> +20 Movement Speed<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","0","0","0","0","0","0","0","25","[""3117""]","450","true","945","1350","BootsAlacrity","true","1326","1326.png","item","48","item2.png","48","288","432","","","false","true","true","true","false","true","Enchantment: Alacrity","Permanently grants a bonus to base movement speed","","Limited to 1 of each enchantment type. Enchants boots to have Alacrity bonus. UNIQUE Passive - Alacrity: +20 Movement Speed (Unique Passives with the same name don't stack.)","","","","","","","","","115.0","","","","","",""
"","","","3","<stats>+40 Ability Power<br>+10% Cooldown Reduction<br><mana>+100% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive:</unique> +8% Movement Speed<br><unique>UNIQUE Passive:</unique> Your heals and shields on another allied champion grant them 15% Attack Speed and 30 magic damage on-hit for 6 seconds.<br><br><rules>(This does not include regeneration effects or effects on yourself.)</rules>","0.08","0.15","6","30","","","","","[""3114"",""3113""]","800","true","1540","2200","","","3504","3504.png","item","48","item2.png","48","0","192","","","false","true","true","true","false","true","Ardent Censer","Shield and heal effects on other units grant them Attack Speed and bonus damage briefly","","+40 Ability Power +10% Cooldown Reduction +100% Base Mana Regen UNIQUE Passive: +8% Movement Speed UNIQUE Passive: Your heals and shields on another allied champion grant them 15% Attack Speed and 30 magic damage on-hit for 6 seconds. (This does not include regeneration effects or effects on yourself.)","","","","","","","","40.0","","","","","","","[""CooldownReduction"",""ManaRegen"",""NonbootsMovement"",""SpellDamage""]"
"","","","3","<groupLimit>Limited to 1 of each enchantment type.</groupLimit><br>Enchants boots to have Furor bonus.<br><br><unique>UNIQUE Passive - Furor:</unique> Upon dealing damage with a single target spell or attack (on hit), grants +12% Movement Speed that decays over 2 seconds.<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","0","0","0","0","0","0","0","25","[""3117""]","450","true","945","1350","BootsFuror","true","1325","1325.png","item","48","item2.png","48","240","432","","","false","true","true","true","false","true","Enchantment: Furor","Increases movement speed upon dealing damage with a single target spell or basic attack","","Limited to 1 of each enchantment type. Enchants boots to have Furor bonus. UNIQUE Passive - Furor: Upon dealing damage with a single target spell or attack (on hit), grants +12% Movement Speed that decays over 2 seconds. (Unique Passives with the same name don't stack.)","","","","","","","","","115.0","","","","","",""
"","","","3","<groupLimit>Limited to 1 of each enchantment type.</groupLimit><br>Enchants boots to have Distortion bonus.<br><br><unique>UNIQUE Passive - Distortion:</unique> Teleport, Flash, and Ghost summoner spell cooldowns are reduced by 15% and are granted additional mobility: <br><br><font color='#FFDD00'>Ghost:</font> Grants 40% Movement Speed from 27%.<br><font color='#FFDD00'>Flash:</font> 20% Movement Speed bonus for 1 second after cast.<br><font color='#FFDD00'>Teleport:</font> 30% Movement Speed bonus for 3 seconds after use.<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","","","","","","","","","[""3111""]","450","true","1085","1550","BootsDistortion","true","1323","1323.png","item","48","item2.png","48","144","432","","","false","true","true","true","false","true","Enchantment: Distortion","Greatly lowers the summoner spell cooldown of Teleport, Flash, and Ghost","","Limited to 1 of each enchantment type. Enchants boots to have Distortion bonus. UNIQUE Passive - Distortion: Teleport, Flash, and Ghost summoner spell cooldowns are reduced by 15% and are granted additional mobility: Ghost: Grants 40% Movement Speed from 27%. Flash: 20% Movement Speed bonus for 1 second after cast. Teleport: 30% Movement Speed bonus for 3 seconds after use. (Unique Passives with the same name don't stack.)","","","","","","","","","45.0","","25.0","","","",""
"","","","3","<groupLimit>Limited to 1 of each enchantment type.</groupLimit><br>Enchants boots to have Captain bonus.<br><br><unique>UNIQUE Passive - Captain:</unique> Grants +10% Movement Speed to nearby approaching allied champions.<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","","","","","","","","","[""3111""]","450","true","1085","1550","BootsCaptain","true","1322","1322.png","item","48","item2.png","48","96","432","","","false","true","true","true","false","true","Enchantment: Captain","Grants bonus movement speed to approaching allied champions and minions","","Limited to 1 of each enchantment type. Enchants boots to have Captain bonus. UNIQUE Passive - Captain: Grants +10% Movement Speed to nearby approaching allied champions. (Unique Passives with the same name don't stack.)","","","","","","","","","45.0","","25.0","","","",""
"","","","3","<groupLimit>Limited to 1 of each enchantment type.</groupLimit><br>Enchants boots to have Alacrity bonus. <br><br><unique>UNIQUE Passive - Alacrity:</unique> +20 Movement Speed<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","","","","","","","","","[""3111""]","450","true","1085","1550","BootsAlacrity","true","1321","1321.png","item","48","item2.png","48","48","432","","","false","true","true","true","false","true","Enchantment: Alacrity","Permanently grants a bonus to base movement speed","","Limited to 1 of each enchantment type. Enchants boots to have Alacrity bonus. UNIQUE Passive - Alacrity: +20 Movement Speed (Unique Passives with the same name don't stack.)","","","","","","","","","45.0","","25.0","","","",""
"","","","3","<groupLimit>Limited to 1 of each enchantment type.</groupLimit><br>Enchants boots to have Furor bonus.<br><br><unique>UNIQUE Passive - Furor:</unique> Upon dealing damage with a single target spell or attack (on hit), grants +12% Movement Speed that decays over 2 seconds.<br><br><rules>(Unique Passives with the same name don't stack.)</rules>","","","","","","","","","[""3111""]","450","true","1085","1550","BootsFuror","true","1320","1320.png","item","48","item2.png","48","0","432","","","false","true","true","true","false","true","Enchantment: Furor","Increases movement speed upon dealing damage with a single target spell or basic attack","","Limited to 1 of each enchantment type. Enchants boots to have Furor bonus. UNIQUE Passive - Furor: Upon dealing damage with a single target spell or attack (on hit), grants +12% Movement Speed that decays over 2 seconds. (Unique Passives with the same name don't stack.)","","","","","","","","","45.0","","25.0","","","",""
